Text,Label
I'm working technical support :)voice process.networking field.,0
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0
"That's fine, I'll bitch at you about it later then",0
No my mum went 2 dentist.,0
Once free call me sir. I am waiting for you.,0
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0
Jus finish bathing...,0
"alright, I'll make sure the car is back tonight",0
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0
Aight ill get on fb in a couple minutes,0
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0
Where can download clear movies. Dvd copies.,0
"Yep, by the pretty sculpture",0
Convey my regards to him,0
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,0
You tell what happen dont behave like this to me. Ok no need to say,0
Can u get pic msgs to your phone?,0
Send to someone else :-),0
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,0
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0
I don't think he has spatula hands!,0
You can never do NOTHING,0
Goodmorning today i am late for &lt;DECIMAL&gt; min.,0
Please da call me any mistake from my side sorry da. Pls da goto doctor.,0
Where r we meeting?,0
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0
Now only i reached home. . . I am very tired now. . I will come tomorro,0
Ryder unsold.now gibbs.,0
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,0
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0
You busy or can I come by at some point and figure out what we're doing tomorrow,0
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",0
Black shirt n blue jeans... I thk i c ü...,0
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0
on hen night. Going with a swing,0
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0
S s..first time..dhoni rocks...,0
Ok ill tell the company,0
"Awesome, think we can get an 8th at usf some time tonight?",0
So that means you still think of teju,0
"No I'm good for the movie, is it ok if I leave in an hourish?",0
No no:)this is kallis home ground.amla home town is durban:),0
So lets make it saturday or monday as per convenience.,0
Hey... What time is your driving on fri? We go for evaluation on fri?,0
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0
Cancel cheyyamo?and get some money back?,0
Ok.ok ok..then..whats ur todays plan,0
Good morning princess! How are you?,0
Aiyar sorry lor forgot 2 tell u...,0
Not tonight mate. Catching up on some sleep. This is my new number by the way.,0
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",0
"So check your errors and if you had difficulties, do correction.",0
Howz pain?hope u r fine..,0
"Sorry, I'll call later",0
Good morning princess! How are you?,0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0
U wake up already? Thanx 4 e tau sar piah it's quite nice.,0
K do I need a login or anything,0
LOL ... No just was busy,0
What * u wearing?,0
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0
Oh:)as usual vijay film or its different?,0
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0
And is there a way you can send shade's stuff to her. And she has been wonderful too.,0
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,0
Babe ? I lost you ... :-(,0
Ok... Help me ask if she's working tmr a not?,0
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,0
Not a drop in the tank,0
(That said can you text him one more time?),0
"Sorry, I'll call later",0
Ok i go change also...,0
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,0
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",0
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,0
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,0
Hey! There's veggie pizza... :/,0
Yun buying... But school got offer 2000 plus only...,0
You sure your neighbors didnt pick it up,0
K. I will sent it again,0
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
Well. Im computerless. Time to make some oreo truffles,0
"Haha yeah I see that now, be there in a sec",0
I am not having her number sir,0
Lol now I'm after that hot air balloon!,0
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0
"Yeah, we can probably swing by once my roommate finishes up with his girl",0
Happy new years melody!,0
Ü dun need to pick ur gf?,0
Yay! You better not have told that to 5 other girls either.,0
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",0
Just nw i came to hme da..,0
"I'm outside islands, head towards hard rock and you'll run into me",0
To day class is there are no class.,0
I'm in chennai velachery:),0
You flippin your shit yet?,0
"K give me a sec, breaking a &lt;#&gt; at cstore",0
Am i that much bad to avoid like this?,0
"Yo, you around? Just got my car back",0
Annoying isn't it.,0
"Goodmorning, Today i am late for &lt;#&gt; min.",0
There's no point hangin on to mr not right if he's not makin u happy,0
All will come alive.better correct any good looking figure there itself..,0
In that case I guess I'll see you at campus lodge,0
We're done...,0
Come to my home for one last time i wont do anything. Trust me.,0
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0
Ok... C ya...,0
What he said is not the matter. My mind saying some other matter is there.,0
He also knows about lunch menu only da. . I know,0
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0
NEFT Transaction with reference number &lt;#&gt; for Rs. &lt;DECIMAL&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;TIME&gt; : &lt;#&gt;,0
Otherwise had part time job na-tuition..,0
I know she called me,0
"Me also da, i feel yesterday night wait til 2day night dear.",0
Thanks for understanding. I've been trying to tell sura that.,0
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,0
I need you to be in my strong arms...,0
Also maaaan are you missing out,0
His bday real is in april .,0
Guessin you ain't gonna be here before 9?,0
Ok then i will come to ur home after half an hour,0
"Yo, the game almost over? Want to go to walmart soon",0
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0
I'll text now! All creepy like so he won't think that we forgot,0
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",0
"Damn, can you make it tonight or do you want to just wait til tomorrow",0
K..k..i'm also fine:)when will you complete the course?,0
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",0
Prakesh is there know.,0
Teach me apps da. When you come to college.,0
Rofl betta invest in some anti aging products,0
"sir, you will receive the account no another 1hr time. Sorry for the delay.",0
So ü'll be submitting da project tmr rite?,0
Jus ans me lar. U'll noe later.,0
I want to send something that can sell fast. &lt;#&gt; k is not easy money.,0
have got * few things to do. may be in * pub later.,0
1's finish meeting call me.,0
Lol ok. I'll snatch her purse too.,0
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0
How much are we getting?,0
Is ur paper in e morn or aft tmr?,0
"Dear relieved of westonzoyland, all going to plan this end too!",0
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,0
Oh yes I can speak txt 2 u no! Hmm. Did u get email?,0
"I want to show you the world, princess :) how about europe?",0
Nobody can decide where to eat and dad wants Chinese,0
No shoot me. I'm in the docs waiting room. :/,0
Now? I'm going out 4 dinner soon..,0
Hello which the site to download songs its urgent pls,0
"I do know what u mean, is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",0
Horrible gal. Me in sch doing some stuff. How come u got mc?,0
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",0
"I call you later, don't have network. If urgnt, sms me.",0
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,0
What your plan for pongal?,0
Just wait till end of march when el nino gets himself. Oh.,0
"Not yet chikku..going to room nw, i'm in bus..",0
Am also doing in cbe only. But have to pay.,0
Honey boo I'm missing u.,0
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",0
Ok. No wahala. Just remember that a friend in need ...,0
I will see in half an hour,0
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",0
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",0
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,0
"Tee hee. Off to lecture, cheery bye bye.",0
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",0
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0
Ok...,0
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0
Wot u up 2 u weirdo?,0
Can do lor...,0
Dont put your phone on silent mode ok,0
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,0
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,0
Oh ho. Is this the first time u use these type of words,0
Am I the only one who doesn't stalk profiles?,0
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",0
Yes i thought so. Thanks.,0
But if she.s drinkin i'm ok.,0
"Just wondering, the others just took off",0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0
Happy new year to u too!,0
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",0
Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...,0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0
Happy birthday... May all ur dreams come true...,0
Aiyah u did ok already lar. E nydc at wheellock?,0
TELL HER I SAID EAT SHIT.,0
Sure! I am driving but will reach my destination soon.,0
"K so am I, how much for an 8th? Fifty?",0
Your daily text from me – a favour this time,0
Great to hear you are settling well. So what's happenin wit ola?,0
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0
I tot u reach liao. He said t-shirt.,0
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",0
I cant pick the phone right now. Pls send a message,0
Your right! I'll make the appointment right now.,0
Designation is software developer and may be she get chennai:),0
I jokin oni lar.. Ü busy then i wun disturb ü.,0
"Ok, be careful ! Don't text and drive !",0
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",0
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,0
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0
How abt making some of the pics bigger?,0
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,0
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",0
Why nothing. Ok anyway give me treat,0
Ok...,0
Correct. So how was work today,0
"Just sent again. Do you scream and moan in bed, princess?",0
"I wake up long ago already... Dunno, what other thing?",0
Oh just getting even with u.... u?,0
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0
Yeah jay's sort of a fucking retard,0
"Sorry, was in the bathroom, sup",0
My exam is for february 4. Wish you a great day.,0
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,0
"Aight no rush, I'll ask jay",0
Good Morning plz call me sir,0
It's ok lar. U sleep early too... Nite...,0
"Oh... Icic... K lor, den meet other day...",0
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",0
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0
Then she buying today? Ü no need to c meh...,0
Aight sorry I take ten years to shower. What's the plan?,0
Every monday..nxt week vl be completing..,0
Might ax well im there.,0
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,0
Yeah I'll try to scrounge something up,0
Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0
Were somewhere on Fredericksburg,0
Que pases un buen tiempo or something like that,0
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0
She doesnt need any test.,0
"Nothing much, chillin at home. Any super bowl plan?",0
Bugis oso near wat...,0
Yo theres no class tmrw right?,0
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,0
"Goodnight, sleep well da please take care pa. Please.",0
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,0
Convey my regards to him,0
U ned to convince him tht its not possible witot hurting his feeling its the main,0
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,0
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to &lt;#&gt; frnds in &lt;#&gt; mins whn u read...",0
Yo dude guess who just got arrested the other day,0
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0
What does the dance river do?,0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,0
Bbq this sat at mine from 6ish. Ur welcome 2 come,0
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",0
Alright. I'm out--have a good night!,0
Did you try making another butt.,0
Hope you are feeling great. Pls fill me in. Abiola,0
I though we shd go out n have some fun so bar in town or something – sound ok?,0
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0
We're finally ready fyi,0
Auntie huai juan never pick up her phone,0
"Ya tel, wats ur problem..",0
i dnt wnt to tlk wid u,0
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",0
Its ok my arm is feeling weak cuz i got a shot so we can go another time,0
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",0
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,0
All e best 4 ur exam later.,0
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,0
Oh k.i think most of wi and nz players unsold.,0
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",0
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",0
"Haha just kidding, papa needs drugs",0
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0
Oh ok..,0
R we still meeting 4 dinner tonight?,0
Thats cool! I am a gentleman and will treat you with dignity and respect.,0
Shall i start from hear.,0
Then we wait 4 u lor... No need 2 feel bad lar...,0
No did you check? I got his detailed message now,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0
cool. We will have fun practicing making babies!,0
Actually getting ready to leave the house.,0
K..k..any special today?,0
Then we gotta do it after that,0
"I've got ten bucks, jay is being noncomittal",0
Where at were hungry too,0
Pls speak to that customer machan.,0
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
So wats ur opinion abt him and how abt is character?,0
Jay is snickering and tells me that x is totally fucking up the chords as we speak,0
No..few hours before.went to hair cut .,0
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,0
Lmao. Take a pic and send it to me.,0
"Speak only when you feel your words are better than the silence..."" Gud mrng:-)
ham No. She's currently in scotland for that.
ham Do you work all this week ?
spam Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
ham Lol great now im getting hungry.
ham Yes.. now only saw your message..
ham I'll be at mu in like &lt;#&gt; seconds
ham Ok...
ham THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
ham Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up
spam For sale - arsenal dartboard. Good condition but no doubles or trebles!
ham Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
ham My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone",0
Thanks for ve lovely wisheds. You rock,0
You intrepid duo you! Have a great time and see you both soon.,0
I asked sen to come chennai and search for job.,0
Dad went out oredi...,0
"I jus hope its true that missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",0
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,0
"Arms fine, how's Cardiff and uni?",0
In fact when do you leave? I think addie goes back to school tues or wed,0
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",0
Ya:)going for restaurant..,0
"Its ok., i just askd did u knw tht no?",0
Those ducking chinchillas,0
I am in a marriage function,0
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,0
Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,0
say thanks2.,0
Msg me when rajini comes.,0
Ya! when are ü taking ure practical lessons? I start in june..,0
"That's good, because I need drugs",0
Stupid.its not possible,0
Can ü all decide faster cos my sis going home liao..,0
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,0
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",0
Kinda. First one gets in at twelve! Aah. Speak tomo,0
Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,0
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,0
Your account has been refilled successfully by INR &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0
I wont touch you with out your permission.,0
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",0
Take some small dose tablet for fever,0
Oh. U must have taken your REAL Valentine out shopping first.,0
"Just sent you an email – to an address with incomm in it, is that right?",0
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",0
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",0
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",0
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,0
Why you keeping me away like this,0
I think its far more than that but find out. Check google maps for a place from your dorm.,0
My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,0
Have you always been saying welp?,0
"I'm a guy, browsin is compulsory",0
Ok...,0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0
"Sorry, I'll call later",0
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",0
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",0
I told your number to gautham..,0
Tell them no need to investigate about me anywhere.,0
Ok i juz receive..,0
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0
In the end she might still vomit but its okay. Not everything will come out.,0
How are you with moneY...as in to you...money aint a thing....how are you sha!,0
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,0
Hey gals.. Anyone of u going down to e driving centre tmr?,0
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0
I'm putting it on now. It should be ready for &lt;TIME&gt;,0
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",0
Host-based IDPS for linux systems.,0
Don no da:)whats you plan?,0
Ill be there on &lt;#&gt; ok.,0
Oh my God. I'm almost home,0
Total video converter free download type this in google search:),0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
Sounds like something that someone testing me would sayy,0
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,0
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",0
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",0
Hows the champ just leaving glasgow!,0
K:)all the best:)congrats...,0
I wonder if you'll get this text?,0
I need to come home and give you some good lovin...,0
Shall i ask one thing if you dont mistake me.,0
Check wid corect speling i.e. Sarcasm,0
Are you angry with me. What happen dear,0
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,0
Yup ok thanx...,0
Hi:)cts employee how are you?,0
Pls pls find out from aunt nike.,0
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0
No screaming means shouting..,0
Hey what happen de. Are you alright.,0
Should I have picked up a receipt or something earlier,0
I think chennai well settled?,0
Oh dang! I didn't mean o send that to you! Lol!,0
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,0
Horrible bf... I now v hungry...,0
Remember on that day..,0
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,0
All sounds good. Fingers . Makes it difficult to type,0
Midnight at the earliest,0
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,0
K come to nordstrom when you're done,0
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0
Now press conference da:),0
After completed degree. There is no use in joining finance.,0
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",0
Shant disturb u anymore... Jia you...,0
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,0
"Me, i dont know again oh",0
Dude sux for snake. He got old and raiden got buff,0
He says hi and to get your ass back to south tampa (preferably at a kegger),0
In e msg jus now. U said thanks for gift.,0
U too...,0
Ok how you dear. Did you call chechi,0
Yeah we do totes. When u wanna?,0
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),0
Wat r u doing?,0
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0
"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",0
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",0
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0
Dude just saw a parked car with its sunroof popped up. Sux,0
Get ready to put on your excellent sub face :),0
Tmrw. Im finishing 9 doors,0
"The &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for &lt;#&gt; and with 3g for &lt;#&gt; . That's why i blanked him.",0
I am late. I will be there at,0
